tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,Titles,pos,neg,neu,compound
tt23022276,tvMiniSeries,"Pepsi, Where's My Jet?","Pepsi, Where's My Jet?",0,2022,2022,157,"Documentary,History",7.0,9902,pepsi jet,0.0,0.0,1.0,0.0
tt7063210,movie,The Place,The Place,0,2017,\N,105,"Drama,Mystery,Thriller",7.0,12021,place,0.0,0.0,1.0,0.0
tt5275828,movie,Lo and Behold: Reveries of the Connected World,Lo and Behold: Reveries of the Connected World,0,2016,\N,98,Documentary,7.0,13126,lo behold revery connected world,0.0,0.0,1.0,0.0
tt0259153,tvMiniSeries,Rose Red,Rose Red,0,2002,2002,254,"Horror,Mystery,Thriller",6.7,24976,rose red,0.0,0.0,1.0,0.0
tt7975244,movie,Jumanji: The Next Level,Jumanji: The Next Level,0,2019,\N,123,"Action,Adventure,Comedy",6.7,262197,jumanji next level,0.0,0.0,1.0,0.0
tt19838608,movie,Babli Bouncer,Babli Bouncer,0,2022,\N,118,"Comedy,Drama",6.7,8857,babli bouncer,0.0,0.0,1.0,0.0
tt1228953,movie,Big Fan,Big Fan,0,2009,\N,88,"Comedy,Crime,Drama",6.7,9567,big fan,0.697,0.0,0.303,0.3182
tt0094606,movie,The Accidental Tourist,The Accidental Tourist,0,1988,\N,121,"Drama,Romance",6.7,16743,accidental tourist,0.0,0.565,0.435,-0.0772
tt0070328,movie,Live and Let Die,Live and Let Die,0,1973,\N,121,"Action,Adventure,Thriller",6.7,110959,live let die,0.0,0.661,0.339,-0.5994
tt4977530,movie,Viceroy's House,Viceroy's House,0,2017,\N,106,"Biography,Drama,History",6.7,8298,viceroy house,0.0,0.0,1.0,0.0
tt1235189,movie,Wild Target,Wild Target,0,2010,\N,98,"Action,Comedy,Crime",6.7,39213,wild target,0.0,0.0,1.0,0.0
tt1800302,movie,Gold,Gold,0,2016,\N,120,"Crime,Drama",6.7,66288,gold,0.0,0.0,1.0,0.0
tt0054594,movie,The Absent Minded Professor,The Absent Minded Professor,0,1961,\N,92,"Comedy,Family,Sci-Fi",6.7,8792,absent minded professor,0.0,0.0,1.0,0.0
tt8800266,movie,Ema,Ema,0,2019,\N,107,"Drama,Music,Romance",6.7,8778,ema,0.0,0.0,1.0,0.0
tt3978720,movie,4th Man Out,Fourth Man Out,0,2015,\N,86,"Comedy,Drama",6.7,10569,th man,0.0,0.0,1.0,0.0
tt0106697,movie,Demolition Man,Demolition Man,0,1993,\N,115,"Action,Sci-Fi,Thriller",6.7,183501,demolition man,0.0,0.0,1.0,0.0
tt0101912,movie,Frankie and Johnny,Frankie and Johnny,0,1991,\N,118,"Comedy,Drama,Romance",6.7,32891,frankie johnny,0.0,0.0,1.0,0.0
tt0102059,movie,Hot Shots!,Hot Shots!,0,1991,\N,84,"Action,Comedy",6.7,112021,hot shot,0.0,0.0,1.0,0.0
tt0120824,movie,The Shipping News,The Shipping News,0,2001,\N,111,Drama,6.7,33431,shipping news,0.0,0.0,1.0,0.0
tt0808151,movie,Angels & Demons,Angels & Demons,0,2009,\N,138,"Action,Mystery,Thriller",6.7,300162,angel demon,0.0,0.0,1.0,0.0
tt0380389,movie,Goal! The Dream Begins,Goal!,0,2005,\N,118,"Drama,Romance,Sport",6.7,64540,goal dream begin,0.5,0.0,0.5,0.25
tt0120399,movie,U Turn,U Turn,0,1997,\N,125,"Crime,Drama,Thriller",6.7,53330,u turn,0.0,0.0,1.0,0.0
tt1321870,movie,Gangster Squad,Gangster Squad,0,2013,\N,113,"Action,Crime,Drama",6.7,218705,gangster squad,0.0,0.0,1.0,0.0
tt0091790,movie,Pretty in Pink,Pretty in Pink,0,1986,\N,97,"Comedy,Drama,Romance",6.7,84723,pretty pink,0.762,0.0,0.238,0.4939
tt0248667,movie,Ali,Ali,0,2001,\N,157,"Biography,Drama,Sport",6.7,102483,ali,0.0,0.0,1.0,0.0
tt0416185,movie,Resurrecting the Champ,Resurrecting the Champ,0,2007,\N,112,"Drama,Sport",6.7,21038,resurrecting champ,0.756,0.0,0.244,0.4767
tt2980592,movie,The Guest,The Guest,0,2014,\N,100,Thriller,6.7,103024,guest,0.0,0.0,1.0,0.0
tt0104237,movie,Damage,Damage,0,1992,\N,111,"Drama,Romance",6.7,19405,damage,0.0,1.0,0.0,-0.4939
tt0787475,movie,Hot Rod,Hot Rod,0,2007,\N,88,"Comedy,Sport",6.7,89884,hot rod,0.0,0.0,1.0,0.0
tt1206543,movie,Out of the Furnace,Out of the Furnace,0,2013,\N,116,"Action,Crime,Drama",6.7,120256,furnace,0.0,0.0,1.0,0.0
tt0064615,movie,Mackenna's Gold,Mackenna's Gold,0,1969,\N,128,"Action,Adventure,Drama",6.7,9279,mackenna gold,0.0,0.0,1.0,0.0
tt1307068,movie,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,0,2012,\N,101,"Adventure,Comedy,Drama",6.7,116683,seeking friend end world,0.516,0.0,0.484,0.4939
tt0100395,movie,Postcards from the Edge,Postcards from the Edge,0,1990,\N,101,"Comedy,Drama",6.7,18468,postcard edge,0.0,0.0,1.0,0.0
tt0072226,movie,The Sugarland Express,The Sugarland Express,0,1974,\N,110,"Crime,Drama",6.7,18119,sugarland express,0.0,0.0,1.0,0.0
tt7715202,movie,Sarkar,Sarkar,0,2018,\N,163,"Action,Drama",6.7,20819,sarkar,0.0,0.0,1.0,0.0
tt8755226,tvSeries,Daybreak,Daybreak,0,2019,2019,60,"Action,Adventure,Comedy",6.7,21722,daybreak,0.0,0.0,1.0,0.0
tt3469910,movie,"Black Coal, Thin Ice",Bai ri yan huo,0,2014,\N,110,"Crime,Mystery,Thriller",6.7,9113,black coal thin ice,0.0,0.0,1.0,0.0
tt0083169,movie,Taps,Taps,0,1981,\N,126,Drama,6.7,19285,tap,0.0,0.0,1.0,0.0
tt1637688,movie,In Time,In Time,0,2011,\N,109,"Action,Sci-Fi,Thriller",6.7,421989,time,0.0,0.0,1.0,0.0
tt0390614,movie,Waqt: The Race Against Time,Waqt: The Race Against Time,0,2005,\N,153,"Comedy,Drama,Family",6.7,9932,waqt race time,0.0,0.0,1.0,0.0
tt0088933,movie,Cocoon,Cocoon,0,1985,\N,117,"Comedy,Drama,Sci-Fi",6.7,65701,cocoon,0.0,0.0,1.0,0.0
tt0477095,movie,Starter for 10,Starter for 10,0,2006,\N,92,"Comedy,Drama,Romance",6.7,24355,starter,0.0,0.0,1.0,0.0
tt0059418,movie,Major Dundee,Major Dundee,0,1965,\N,123,"Adventure,Drama,War",6.7,8403,major dundee,0.0,0.0,1.0,0.0
tt6348138,movie,Missing Link,Missing Link,0,2019,\N,93,"Adventure,Animation,Comedy",6.7,27493,missing link,0.0,0.688,0.312,-0.296
tt0116324,movie,Flirting with Disaster,Flirting with Disaster,0,1996,\N,92,Comedy,6.7,19380,flirting disaster,0.305,0.695,0.0,-0.5106
tt15257644,movie,Mili,Mili,0,2022,\N,127,"Drama,Thriller",6.7,10193,mili,0.0,0.0,1.0,0.0
tt0124298,movie,Blast from the Past,Blast from the Past,0,1999,\N,112,"Comedy,Drama,Romance",6.7,68692,blast past,0.0,0.0,1.0,0.0
tt0804461,movie,Death Sentence,Death Sentence,0,2007,\N,105,"Action,Crime,Drama",6.7,73157,death sentence,0.25,0.75,0.0,-0.5574
tt0974554,movie,Elegy,Elegy,0,2008,\N,112,"Drama,Romance",6.7,22876,elegy,0.0,0.0,1.0,0.0
tt0102250,movie,L.A. Story,L.A. Story,0,1991,\N,95,"Comedy,Drama,Fantasy",6.7,33505,l.a. story,0.0,0.0,1.0,0.0
tt8936646,movie,Extraction,Extraction,0,2020,\N,116,"Action,Thriller",6.7,213007,extraction,0.0,0.0,1.0,0.0
tt2872462,movie,Mistress America,Mistress America,0,2015,\N,84,"Comedy,Drama",6.7,27750,mistress america,0.0,0.0,1.0,0.0
tt7504726,movie,The Call of the Wild,The Call of the Wild,0,2020,\N,100,"Adventure,Drama,Family",6.7,52308,call wild,0.0,0.0,1.0,0.0
tt0303361,movie,May,May,0,2002,\N,93,"Comedy,Drama,Horror",6.6,38566,may,0.0,0.0,1.0,0.0
tt7456310,movie,Anna,Anna,0,2019,\N,118,"Action,Thriller",6.6,86759,anna,0.0,0.0,1.0,0.0
tt1872181,movie,The Amazing Spider-Man 2,The Amazing Spider-Man 2,0,2014,\N,142,"Action,Adventure,Sci-Fi",6.6,511267,amazing spider-man,0.792,0.0,0.208,0.5859
tt11897478,movie,The Stranger,The Stranger,0,2022,\N,117,"Crime,Drama,Thriller",6.6,20783,stranger,0.0,0.0,1.0,0.0
tt0095776,movie,Oliver & Company,Oliver & Company,0,1988,\N,74,"Adventure,Animation,Comedy",6.6,50482,oliver company,0.0,0.0,1.0,0.0
tt0076451,movie,"New York, New York","New York, New York",0,1977,\N,155,"Drama,Music,Musical",6.6,20753,new york new york,0.0,0.0,1.0,0.0
tt4530422,movie,Overlord,Overlord,0,2018,\N,110,"Action,Horror,Sci-Fi",6.6,102441,overlord,0.0,0.0,1.0,0.0
tt1194173,movie,The Bourne Legacy,The Bourne Legacy,0,2012,\N,135,"Action,Adventure,Thriller",6.6,308180,bourne legacy,0.0,0.0,1.0,0.0
tt1764183,movie,Arbitrage,Arbitrage,0,2012,\N,107,"Drama,Thriller",6.6,53663,arbitrage,0.0,0.0,1.0,0.0
tt0053363,movie,The Tingler,The Tingler,0,1959,\N,82,Horror,6.6,8837,tingler,0.0,0.0,1.0,0.0
tt8688634,movie,21 Bridges,21 Bridges,0,2019,\N,99,"Action,Crime,Drama",6.6,70209,bridge,0.0,0.0,1.0,0.0
tt3405236,movie,Raees,Raees,0,2017,\N,143,"Action,Crime,Drama",6.6,47350,raees,0.0,0.0,1.0,0.0
tt0110771,movie,The Paper,The Paper,0,1994,\N,112,"Comedy,Drama",6.6,14617,paper,0.0,0.0,1.0,0.0
tt0102526,movie,New Jack City,New Jack City,0,1991,\N,97,"Action,Crime,Drama",6.6,36932,new jack city,0.0,0.0,1.0,0.0
tt0102951,movie,Soapdish,Soapdish,0,1991,\N,97,"Comedy,Romance",6.6,16927,soapdish,0.0,0.0,1.0,0.0
tt0145660,movie,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,0,1999,\N,95,"Action,Adventure,Comedy",6.6,239818,austin power spy shagged,0.0,0.0,1.0,0.0
tt0829459,movie,A Mighty Heart,A Mighty Heart,0,2007,\N,108,"Biography,Drama,History",6.6,27879,mighty heart,0.0,0.0,1.0,0.0
tt0387541,tvMovie,Curse of the Ring,Ring of the Nibelungs,0,2004,\N,184,"Action,Adventure,Drama",6.6,9832,curse ring,0.0,0.778,0.222,-0.5423
tt0126916,movie,For Love of the Game,For Love of the Game,0,1999,\N,137,"Drama,Romance,Sport",6.6,36191,love game,0.808,0.0,0.192,0.6369
tt12235718,tvSeries,Hellbound,Jiok,0,2021,\N,150,"Crime,Drama,Fantasy",6.6,26328,hellbound,0.0,0.0,1.0,0.0
tt0094072,movie,Summer School,Summer School,0,1987,\N,97,"Comedy,Romance",6.6,21115,summer school,0.0,0.0,1.0,0.0
tt0296572,movie,The Chronicles of Riddick,The Chronicles of Riddick,0,2004,\N,119,"Action,Adventure,Sci-Fi",6.6,235208,chronicle riddick,0.0,0.0,1.0,0.0
tt0424095,movie,Flushed Away,Flushed Away,0,2006,\N,85,"Action,Adventure,Animation",6.6,131718,flushed away,0.0,0.0,1.0,0.0
tt2400463,movie,The Invitation,The Invitation,0,2015,\N,100,"Drama,Horror,Mystery",6.6,113630,invitation,0.0,0.0,1.0,0.0
tt0108432,tvMovie,Ocean Waves,Umi ga kikoeru,0,1993,\N,72,"Animation,Drama,Romance",6.6,18475,ocean wave,0.0,0.0,1.0,0.0
tt0795439,movie,Numb,Numb,0,2007,\N,93,"Comedy,Drama,Romance",6.6,8546,numb,0.0,1.0,0.0,-0.34
tt11617052,movie,Undine,Undine,0,2020,\N,91,"Drama,Fantasy,Mystery",6.6,8151,undine,0.0,0.0,1.0,0.0
tt0067741,movie,Shaft,Shaft,0,1971,\N,100,"Action,Crime,Thriller",6.6,20060,shaft,0.0,0.0,1.0,0.0
tt1216516,video,Tinker Bell and the Lost Treasure,Tinker Bell and the Lost Treasure,0,2009,\N,81,"Adventure,Animation,Family",6.6,11563,tinker bell lost treasure,0.338,0.354,0.308,-0.0258
tt0099951,movie,The Krays,The Krays,0,1990,\N,115,"Biography,Crime,Drama",6.6,8795,krays,0.0,0.0,1.0,0.0
tt0078163,movie,Revenge of the Pink Panther,Revenge of the Pink Panther,0,1978,\N,99,"Comedy,Crime,Mystery",6.6,22402,revenge pink panther,0.0,0.63,0.37,-0.5267
tt8463714,tvMiniSeries,The ABC Murders,The ABC Murders,0,2018,2018,60,"Crime,Drama,Mystery",6.6,10670,abc murder,0.0,0.825,0.175,-0.6908
tt2776878,movie,Thank You for Your Service,Thank You for Your Service,0,2017,\N,109,"Biography,Drama,War",6.6,14426,thank service,0.714,0.0,0.286,0.3612
tt0086373,movie,Strange Brew,The Adventures of Bob & Doug McKenzie: Strange Brew,0,1983,\N,90,"Comedy,Crime,Sci-Fi",6.6,18022,strange brew,0.0,0.643,0.357,-0.2023
tt1636826,movie,Project X,Project X,0,2012,\N,88,Comedy,6.6,219020,project x,0.0,0.0,1.0,0.0
tt0396752,movie,Nanny McPhee,Nanny McPhee,0,2005,\N,97,"Comedy,Family,Fantasy",6.6,80382,nanny mcphee,0.0,0.0,1.0,0.0
tt0090305,movie,Weird Science,Weird Science,0,1985,\N,94,"Comedy,Romance,Sci-Fi",6.6,92665,weird science,0.0,0.63,0.37,-0.1779
tt0475394,movie,Smokin' Aces,Smokin' Aces,0,2006,\N,109,"Action,Comedy,Crime",6.6,148353,smokin ace,0.0,0.0,1.0,0.0
tt0059170,movie,"Faster, Pussycat! Kill! Kill!","Faster, Pussycat! Kill! Kill!",0,1965,\N,83,"Action,Comedy",6.6,15576,faster pussycat kill kill,0.0,0.825,0.175,-0.886
tt5607096,movie,"Juliet, Naked","Juliet, Naked",0,2018,\N,97,"Comedy,Drama,Music",6.6,23611,juliet naked,0.0,0.0,1.0,0.0
tt0119237,movie,Gummo,Gummo,0,1997,\N,89,"Comedy,Drama",6.6,36538,gummo,0.0,0.0,1.0,0.0
tt14402146,movie,Empire of Light,Empire of Light,0,2022,\N,115,"Drama,Romance",6.6,17430,empire light,0.0,0.0,1.0,0.0
tt0167743,tvSeries,The Wild Thornberrys,The Wild Thornberrys,0,1998,2004,30,"Adventure,Animation,Comedy",6.6,15241,wild thornberrys,0.0,0.0,1.0,0.0
tt0800241,movie,Transsiberian,Transsiberian,0,2008,\N,111,"Crime,Drama,Mystery",6.6,53833,transsiberian,0.0,0.0,1.0,0.0
tt0955308,movie,Robin Hood,Robin Hood,0,2010,\N,140,"Action,Adventure,Drama",6.6,274881,robin hood,0.0,0.0,1.0,0.0
tt0104070,movie,Death Becomes Her,Death Becomes Her,0,1992,\N,104,"Comedy,Fantasy,Horror",6.6,123928,death becomes,0.0,0.796,0.204,-0.5994
tt8690776,tvSeries,Sky Rojo,Sky Rojo,0,2021,2023,31,"Action,Adventure,Crime",6.6,10451,sky rojo,0.0,0.0,1.0,0.0
tt2382009,movie,Nymphomaniac: Vol. II,Nymphomaniac: Vol. II,0,2013,\N,124,Drama,6.6,95031,nymphomaniac vol ii,0.0,0.0,1.0,0.0
tt6823368,movie,Glass,Glass,0,2019,\N,129,"Drama,Horror,Sci-Fi",6.6,252594,glass,0.0,0.0,1.0,0.0
tt5207764,tvEpisode,The Other Side,The Other Side,0,2017,\N,46,"Drama,Horror,Thriller",6.6,9595,side,0.0,0.0,1.0,0.0
tt0028346,movie,Reefer Madness,Tell Your Children,0,1936,\N,66,"Comedy,Crime,Drama",3.7,8932,reefer madness,0.0,0.744,0.256,-0.4404
tt0085750,movie,Jaws 3-D,Jaws 3-D,0,1983,\N,99,"Adventure,Horror,Thriller",3.7,45662,jaw -d,0.0,0.0,1.0,0.0
tt0094074,movie,Superman IV: The Quest for Peace,Superman IV: The Quest for Peace,0,1987,\N,90,"Action,Adventure,Sci-Fi",3.7,50383,superman iv quest peace,0.538,0.0,0.462,0.5423
tt0118688,movie,Batman & Robin,Batman & Robin,0,1997,\N,125,"Action,Sci-Fi",3.7,259100,batman robin,0.0,0.0,1.0,0.0
tt0158622,movie,The Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,0,2000,\N,90,"Comedy,Family,Romance",3.7,24366,flintstone viva rock vega,0.0,0.0,1.0,0.0
tt0209095,video,Leprechaun 5: In the Hood,Leprechaun 5: In the Hood,0,2000,\N,90,"Action,Comedy,Fantasy",3.7,7816,leprechaun hood,0.0,0.0,1.0,0.0
tt0283877,video,American Psycho II: All American Girl,American Psycho II: All American Girl,0,2002,\N,88,"Horror,Thriller",3.7,17061,american psycho ii american girl,0.0,0.0,1.0,0.0
tt0424774,movie,The Adventures of Sharkboy and Lavagirl 3-D,The Adventures of Sharkboy and Lavagirl 3-D,0,2005,\N,93,"Action,Adventure,Comedy",3.7,39717,adventure sharkboy lavagirl -d,0.434,0.0,0.566,0.3182
tt0432291,movie,The Fog,The Fog,0,2005,\N,100,"Horror,Mystery",3.7,38155,fog,0.0,0.0,1.0,0.0
tt0450345,movie,The Wicker Man,The Wicker Man,0,2006,\N,102,"Horror,Mystery,Thriller",3.7,69482,wicker man,0.0,0.0,1.0,0.0
tt0489598,tvSeries,The Hills,The Hills,0,2006,2010,30,Reality-TV,3.7,11431,hill,0.0,0.0,1.0,0.0
tt0806147,movie,Extreme Movie,Extreme Movie,0,2008,\N,86,Comedy,3.7,11312,extreme movie,0.0,0.0,1.0,0.0
tt0891592,movie,Street Fighter: The Legend of Chun-Li,Street Fighter: The Legend of Chun-Li,0,2009,\N,96,"Action,Crime,Fantasy",3.7,24551,street fighter legend chun-li,0.348,0.0,0.652,0.1531
tt1091617,movie,Expelled: No Intelligence Allowed,Expelled: No Intelligence Allowed,0,2008,\N,97,Documentary,3.7,12130,expelled intelligence allowed,0.508,0.328,0.164,0.2732
tt13439476,tvSeries,Paurashpur,Paurashpur,0,2020,\N,25,Drama,3.7,18862,paurashpur,0.0,0.0,1.0,0.0
tt1781896,video,The Scorpion King 3: Battle for Redemption,The Scorpion King 3: Battle for Redemption,0,2012,\N,105,"Action,Fantasy",3.7,8838,scorpion king battle redemption,0.0,0.464,0.536,-0.3818
tt3832096,movie,Cabin Fever,Cabin Fever,0,2016,\N,99,"Horror,Sci-Fi,Thriller",3.7,10555,cabin fever,0.0,0.0,1.0,0.0
tt7897330,movie,Deadly Illusions,Deadly Illusions,0,2021,\N,114,"Drama,Thriller",3.7,12904,deadly illusion,0.0,0.0,1.0,0.0
tt0405325,movie,Sky High,Sky High,0,2005,\N,100,"Action,Comedy,Family",6.3,90497,sky high,0.0,0.0,1.0,0.0
tt8242084,movie,My Spy,My Spy,0,2020,\N,99,"Action,Comedy",6.3,32294,spy,0.0,0.0,1.0,0.0
tt2172985,movie,The Art of the Steal,The Art of the Steal,0,2013,\N,90,"Comedy,Crime,Thriller",6.3,25338,art steal,0.0,0.762,0.238,-0.4939
tt1440728,movie,The American,The American,0,2010,\N,105,"Action,Crime,Drama",6.3,99771,american,0.0,0.0,1.0,0.0
tt0105219,movie,Rapid Fire,Rapid Fire,0,1992,\N,95,"Action,Crime,Drama",6.3,9979,rapid fire,0.0,0.706,0.294,-0.34
tt0080641,movie,The Dogs of War,The Dogs of War,0,1980,\N,119,"Action,Adventure,Drama",6.3,8885,dog war,0.0,0.796,0.204,-0.5994
tt5178278,movie,Vedalam,Vedalam,0,2015,\N,148,"Action,Drama",6.3,7905,vedalam,0.0,0.0,1.0,0.0
tt1441395,movie,Under the Skin,Under the Skin,0,2013,\N,108,"Drama,Horror,Mystery",6.3,148933,skin,0.0,0.0,1.0,0.0
tt2023453,movie,Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,0,2012,\N,94,"Comedy,Family",6.3,27561,diary wimpy kid dog day,0.0,0.322,0.678,-0.2263
tt0072926,movie,The Eiger Sanction,The Eiger Sanction,0,1975,\N,129,"Action,Crime,Thriller",6.3,20859,eiger sanction,0.0,0.0,1.0,0.0
tt9032400,movie,Eternals,Eternals,0,2021,\N,156,"Action,Adventure,Fantasy",6.3,357111,eternals,0.0,0.0,1.0,0.0
tt4356480,movie,The Healer,The Healer,0,2016,\N,113,"Comedy,Drama,Family",6.3,7944,healer,0.0,0.0,1.0,0.0
tt0119738,movie,My Best Friend's Wedding,My Best Friend's Wedding,0,1997,\N,105,"Comedy,Drama,Romance",6.3,147436,best friend wedding,0.881,0.0,0.119,0.8126
tt0113347,movie,How to Make an American Quilt,How to Make an American Quilt,0,1995,\N,117,"Comedy,Drama,Romance",6.3,12154,make american quilt,0.0,0.0,1.0,0.0
tt0274761,tvMovie,Halloweentown II: Kalabar's Revenge,Halloweentown II: Kalabar's Revenge,0,2001,\N,81,"Adventure,Family,Fantasy",6.3,9725,halloweentown ii kalabar revenge,0.0,0.531,0.469,-0.5267
tt1201167,movie,Funny People,Funny People,0,2009,\N,146,"Comedy,Drama",6.3,120891,funny people,0.744,0.0,0.256,0.4404
tt0937375,movie,This Christmas,This Christmas,0,2007,\N,119,"Comedy,Drama,Romance",6.3,9924,christmas,0.0,0.0,1.0,0.0
tt0257756,movie,High Crimes,High Crimes,0,2002,\N,115,"Crime,Drama,Mystery",6.3,45012,high crime,0.0,0.778,0.222,-0.5423
tt14923244,tvSeries,The Winchesters,The Winchesters,0,2022,\N,42,"Action,Adventure,Drama",6.3,8175,winchester,0.0,0.0,1.0,0.0
tt0101452,movie,Bill & Ted's Bogus Journey,Bill & Ted's Bogus Journey,0,1991,\N,93,"Adventure,Comedy,Fantasy",6.3,78254,bill ted bogus journey,0.0,0.0,1.0,0.0
tt0388482,movie,Transporter 2,Transporter 2,0,2005,\N,87,"Action,Crime,Thriller",6.3,207855,transporter,0.0,0.0,1.0,0.0
tt1032825,movie,The Other Woman,Love and Other Impossible Pursuits,0,2009,\N,119,Drama,6.3,19483,woman,0.0,0.0,1.0,0.0
tt3440298,tvMovie,Descendants,Descendants,0,2015,\N,112,"Comedy,Family,Fantasy",6.3,22251,descendant,0.0,0.0,1.0,0.0
tt0116250,movie,Evita,Evita,0,1996,\N,135,"Biography,Drama,History",6.3,36581,evita,0.0,0.0,1.0,0.0
tt11859542,tvSeries,In from the Cold,In from the Cold,0,2022,2022,42,"Action,Crime,Drama",6.3,8693,cold,0.0,0.0,1.0,0.0
tt14209560,movie,Bheemla Nayak,Bheemla Nayak,0,2022,\N,130,"Action,Drama,Thriller",6.3,9668,bheemla nayak,0.0,0.0,1.0,0.0
tt0077523,movie,Every Which Way But Loose,Every Which Way But Loose,0,1978,\N,114,"Action,Comedy",6.3,28635,every way loose,0.0,0.535,0.465,-0.3182
tt1477837,movie,Cedar Rapids,Cedar Rapids,0,2011,\N,87,Comedy,6.3,38969,cedar rapid,0.0,0.0,1.0,0.0
tt0110366,movie,The Little Rascals,The Little Rascals,0,1994,\N,82,"Comedy,Family,Romance",6.3,52533,little rascal,0.0,0.0,1.0,0.0
tt0082817,movie,Nighthawks,Nighthawks,0,1981,\N,99,"Action,Crime,Thriller",6.3,20649,nighthawk,0.0,0.0,1.0,0.0
tt8908002,movie,Luka Chuppi,Luka Chuppi,0,2019,\N,126,"Comedy,Romance",6.3,12424,luka chuppi,0.0,0.0,1.0,0.0
tt3813310,movie,Cop Car,Cop Car,0,2015,\N,88,"Crime,Thriller",6.3,34408,cop car,0.0,0.0,1.0,0.0
tt0088889,movie,Cat's Eye,Cat's Eye,0,1985,\N,94,"Comedy,Horror,Thriller",6.3,26711,cat eye,0.0,0.0,1.0,0.0
tt1850397,movie,The Loft,The Loft,0,2014,\N,108,"Mystery,Romance,Thriller",6.3,58028,loft,0.0,0.0,1.0,0.0
tt0980970,movie,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,0,2010,\N,113,"Adventure,Family,Fantasy",6.3,159270,chronicle narnia voyage dawn treader,0.0,0.0,1.0,0.0
tt0095519,movie,License to Drive,License to Drive,0,1988,\N,88,Comedy,6.3,21624,license drive,0.0,0.0,1.0,0.0
tt1137450,movie,Death Wish,Death Wish,0,2018,\N,107,"Action,Crime,Drama",6.3,73970,death wish,0.409,0.591,0.0,-0.296
tt0076538,movie,Pete's Dragon,Pete's Dragon,0,1977,\N,128,"Adventure,Animation,Comedy",6.3,25555,pete dragon,0.0,0.0,1.0,0.0
tt6522546,movie,Spyder,Spyder,0,2017,\N,155,"Action,Crime,Thriller",6.3,10838,spyder,0.0,0.0,1.0,0.0
tt0181852,movie,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,0,2003,\N,109,"Action,Sci-Fi",6.3,407117,terminator rise machine,0.0,0.0,1.0,0.0
tt1726592,movie,Before I Go to Sleep,Before I Go to Sleep,0,2014,\N,92,"Drama,Mystery,Thriller",6.3,81082,go sleep,0.0,0.0,1.0,0.0
tt0290002,movie,Meet the Fockers,Meet the Fockers,0,2004,\N,115,"Comedy,Romance",6.3,277413,meet fockers,0.0,0.0,1.0,0.0
tt1196948,movie,Charlie Countryman,The Necessary Death of Charlie Countryman,0,2013,\N,103,"Action,Comedy,Drama",6.3,29122,charlie countryman,0.0,0.0,1.0,0.0
tt1277936,movie,Cropsey,Cropsey,0,2009,\N,84,"Crime,Documentary,Horror",6.3,8794,cropsey,0.0,0.0,1.0,0.0
tt0113972,movie,Nick of Time,Nick of Time,0,1995,\N,90,"Action,Crime,Drama",6.3,43881,nick time,0.0,0.0,1.0,0.0
tt9054192,movie,Queenpins,Queenpins,0,2021,\N,110,"Comedy,Crime",6.3,15792,queenpins,0.0,0.0,1.0,0.0
tt3137630,movie,David Brent: Life on the Road,David Brent: Life on the Road,0,2016,\N,96,"Comedy,Music",6.3,21279,david brent life road,0.0,0.0,1.0,0.0
tt7657566,movie,Death on the Nile,Death on the Nile,0,2022,\N,127,"Crime,Drama,Mystery",6.3,160545,death nile,0.0,0.796,0.204,-0.5994
tt6087226,movie,Coma,Koma,0,2019,\N,111,"Action,Adventure,Mystery",6.3,10863,coma,0.0,0.0,1.0,0.0
tt1488555,movie,The Change-Up,The Change-Up,0,2011,\N,112,"Comedy,Fantasy",6.3,188591,change-up,0.0,0.0,1.0,0.0
tt1232244,tvEpisode,Seven Thirty-Seven,Seven Thirty-Seven,0,2009,\N,47,"Crime,Drama,Thriller",8.6,24117,seven thirty-seven,0.0,0.0,1.0,0.0
tt7908628,tvSeries,What We Do in the Shadows,What We Do in the Shadows,0,2019,\N,30,"Comedy,Fantasy,Horror",8.6,84008,shadow,0.0,0.0,1.0,0.0
tt3884286,tvEpisode,Bingo,Bingo,0,2015,\N,47,"Crime,Drama",8.6,14060,bingo,0.0,0.0,1.0,0.0
tt20850406,movie,Sita Ramam,Sita Ramam,0,2022,\N,163,"Action,Drama,Mystery",8.6,59256,sita ramam,0.0,0.0,1.0,0.0
tt0129690,tvSeries,I'm Alan Partridge,I'm Alan Partridge,0,1997,2002,29,Comedy,8.6,21149,alan partridge,0.0,0.0,1.0,0.0
tt0092324,tvSeries,Blackadder the Third,Blackadder the Third,0,1987,1987,180,Comedy,8.6,45328,blackadder third,0.0,0.0,1.0,0.0
tt5189670,tvSeries,Making a Murderer,Making a Murderer,0,2015,2018,60,"Crime,Documentary",8.6,98637,making murderer,0.0,0.821,0.179,-0.6808
tt3569570,videoGame,Resident Evil VII: Biohazard,Resident Evil 7: Biohazard,0,2017,\N,\N,"Action,Crime,Drama",8.6,8930,resident evil vii biohazard,0.0,0.595,0.405,-0.6597
